0,1,2,3,4
Class A-1 Asset Backed Notes,,$,50200000,
Class A-2 Asset Backed Notes,,$,91224000,
Class A-3 Asset Backed Notes,,$,60816000,
Class B Asset Backed Notes,,$,48128000,
Class C Asset Backed Notes,,$,60672000,
Class D Asset Backed Notes,,$,89600000,
Class E Asset Backed Notes(2),,$,34049000,
Total,,$,434689000,
