0,1,2,3
,Non-Serviced  Mortgage Loan,Primary  Servicing  Fee Rate(2),Special  Servicing  Fee Rate
,The Towers at Cupertino City Center,0.00125% per annum,0.25% per annum(1)
,535 & 545 5th Avenue,0.00125% per annum,0.25% per annum
,West Memorial Place,0.00125% per annum,0.25% per annum(1)
