0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
,,WOART 2024-A,WOART 2024-A,WOART 2024-A,WOART 2024-A,WOART 2024-A,WOART 2024-A,,,WOART 2024-B,WOART 2024-B,WOART 2024-B,WOART 2024-B,WOART 2024-B,WOART 2024-B,,,WOART 2024-C(3),WOART 2024-C(3),WOART 2024-C(3),WOART 2024-C(3),WOART 2024-C(3),WOART 2024-C(3),
,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,,,Starting  Principal  Balance ($),Starting  Principal  Balance ($),,,% of  Starting Principal  Balance,% of  Starting Principal  Balance,
Florida,,,644925983.07,,,,48.0,%,,,584362816.83,,,,43.8,%,,,481350542.55,,,,46.3,%
Georgia,,,244012810.60,,,,18.2,%,,,265576252.72,,,,19.9,%,,,197805137.32,,,,19.0,%
North Carolina,,,210329180.90,,,,15.7,%,,,224703834.59,,,,16.8,%,,,162593070.72,,,,15.6,%
Alabama,,,120829921.89,,,,9.0,%,,,129366967.93,,,,9.7,%,,,101162478.06,,,,9.7,%
South Carolina,,,86218897.83,,,,6.4,%,,,95689888.79,,,,7.2,%,,,72651993.81,,,,7.0,%
All Others,,,37360680.39,,,,2.8,%,,,35409980.24,,,,2.7,%,,,23645603.54,,,,2.3,%
Total,,,1343677474.68,,,,100.0,%,,,1335109741.10,,,,100.0,%,,,1039208826.00,,,,100.0,%
