0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
Payment Date,,0.50%,0.50%,,,1.00%,1.00%,,,1.30%,1.30%,,,1.50%,1.50%,,,1.70%,1.70%,
Closing Date,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%,,,100.00,%
February 2025,,,87.99,%,,,85.07,%,,,82.88,%,,,80.68,%,,,71.95,%
March 2025,,,75.93,%,,,70.00,%,,,65.57,%,,,61.14,%,,,45.88,%
April 2025,,,64.91,%,,,56.17,%,,,49.69,%,,,43.29,%,,,24.04,%
May 2025,,,54.56,%,,,43.09,%,,,34.67,%,,,26.46,%,,,9.31,%
June 2025,,,44.24,%,,,30.18,%,,,19.95,%,,,10.14,%,,,0.00,%
July 2025,,,33.96,%,,,17.44,%,,,5.54,%,,,0.00,%,,,0.00,%
August 2025,,,23.71,%,,,4.87,%,,,0.00,%,,,0.00,%,,,0.00,%
September 2025,,,13.51,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
October 2025,,,3.33,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
November 2025,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%,,,0.00,%
Weighted Average Life to Optional Purchase (years)(1),,,0.38,,,,0.30,,,,0.26,,,,0.23,,,,0.17,
Weighted Average Life to Maturity (years)(1),,,0.38,,,,0.30,,,,0.26,,,,0.23,,,,0.17,
