0,1,2,3,4
Office  - Suburban,Loan  #6,Cut-off  Date Balance:,,"$45,000,000"
"4900,  5500, 5700, 5770 South Eastern Avenue,",Commerce  Office Park,Cut-off  Date LTV:,,59.3%
5801  East Slauson Avenue,,UW  NCF DSCR:,,1.87x
"Commerce,  CA 90040",,UW  NOI Debt Yield:,,13.0%
