0,1,2
,Principal Amount(1),Interest Rate
Class A-1 notes,"$262,500,000",●%
Class A-2a notes(2),"} $480,000,000",●%
Class A-2b notes(2)(3)(4),"} $480,000,000",30-day average SOFR + ●%
Class A-3 notes,"$428,000,000",●%
Class A-4 notes,"$ 79,500,000",●%
Class B notes,"$ 39,480,000",●%
Class C notes(5),"$ 26,310,000",0.00%
