0,1,2,3
Class of  Certificates,Low Estimate  of Assumed Certificate Coupon,Base Case  Assumed Certificate Coupon,High Estimate  of Assumed Certificate Coupon
Class A-1,4.441%,4.744%,5.199%
Class A-2,4.779%,5.106%,5.560%
Class A-3,5.258%,5.590%,6.048%
Class A-S,5.577%,5.909%,6.184%(1)
Class B,5.828%,6.124%(2),6.184%(1)
Class C,5.429%,5.854%,6.184%(1)
Class D,4.500%,4.500%,4.500%
