0,1,2,3,4,5
Class A-1 Notes,,,$,400000000.0,
Class A-2a Notes,},,$,550000000.0,
Class A-2b Notes,},,$,550000000.0,
Class A-3 Notes,,,$,550000000.0,
Class A-4 Notes,,,$,78950000.0,
Certificates,,,$,40489636.04,
Total,,,$,1619439636.04,
