0,1,2,3,4,5,6,7,8,9,10,11,12,13
,,,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes,Class A-1 Notes
Payment Date,,,0.00%,,0.50%,,1.00%,,1.30%,,1.50%,,1.80%
Closing Date,,,100.00,,100.00,,100.00,,100.00,,100.00,,100.00
"August 15, 2026",,,81.88,,77.16,,71.79,,68.14,,65.40,,59.80
"September 15, 2026",,,74.58,,67.64,,59.74,,54.39,,50.38,,43.19
"October 15, 2026",,,67.23,,58.15,,47.84,,40.86,,35.68,,26.92
"November 15, 2026",,,59.82,,48.70,,36.08,,27.56,,21.27,,10.98
"December 15, 2026",,,52.37,,39.30,,24.47,,14.50,,7.18,,0.00
"January 15, 2027",,,44.87,,29.93,,13.01,,1.66,,0.00,,0.00
"February 15, 2027",,,37.31,,20.60,,1.70,,0.00,,0.00,,0.00
"March 15, 2027",,,29.70,,11.31,,0.00,,0.00,,0.00,,0.00
"April 15, 2027",,,22.30,,2.30,,0.00,,0.00,,0.00,,0.00
"May 15, 2027",,,14.85,,0.00,,0.00,,0.00,,0.00,,0.00
"June 15, 2027",,,7.34,,0.00,,0.00,,0.00,,0.00,,0.00
"July 15, 2027",,,0.00,,0.00,,0.00,,0.00,,0.00,,0.00
,,,,,,,,,,,,,
Weighted Average Life to Call (Years)(2),,,0.48,,0.36,,0.28,,0.24,,0.22,,0.18
Weighted Average Life to Maturity (Years)(2),,,0.48,,0.36,,0.28,,0.24,,0.22,,0.18
