0,1,2,3,4
Class A-1 Notes,,$,191200000,
Class A-2 Notes,,,332410000,
Class A-3 Notes,,,332410000,
Class A-4 Notes,,,70670000,
Class B Notes,,,29110000,
Class C Notes,,,14560000,
Total,,$,970360000,
