0,1,2
Class of Notes,,Range of  Interest Rates
Class A-1 Notes,,3.750% - 4.000%
Class A-2a Notes,,4.19% - 4.44%
Class A-2b Notes,,SOFR Rate + 0.15% - SOFR Rate + 0.40%
Class A-3 Notes,,4.46% - 4.71%
Class A-4 Notes,,4.68% - 4.93%
Class B Notes,,4.89% - 5.14%
Class C Notes,,5.13% - 5.38%
