0,1,2,3,4,5,6
Period,,Beginning  Aggregate Securitization  Value ($),,Monthly  Payment ($),,ALG  Residual  Value ($)
September 2025,,1151410485.95,,23587995.36,,0.00
October 2025,,1137561504.28,,23976435.24,,0.00
November 2025,,1123206943.43,,24081046.80,,0.00
December 2025,,1108626355.36,,24121855.47,,0.00
January 2026,,1093881631.14,,23939071.62,,6040829.55
February 2026,,1073154145.43,,23756475.67,,6154338.80
March 2026,,1052320426.44,,23419446.67,,10749059.30
April 2026,,1027052797.42,,23170070.48,,8145188.55
May 2026,,1004424693.30,,22837610.58,,10668274.95
June 2026,,979414566.64,,22480313.94,,11459016.95
July 2026,,953759450.62,,22054067.19,,13917526.70
August 2026,,925855072.09,,21512365.24,,18044163.80
September 2026,,894129733.87,,20947420.44,,19042386.70
October 2026,,861702774.06,,20448693.41,,16492827.45
November 2026,,832049822.50,,19818673.37,,21405826.05
December 2026,,797863077.83,,18851548.79,,33078322.95
January 2027,,752681797.95,,18282236.51,,18574328.80
February 2027,,722191666.19,,17646352.99,,20709845.00
March 2027,,689944006.04,,16954131.49,,22829479.15
April 2027,,655996171.79,,16234907.39,,23536541.10
May 2027,,621773357.58,,15433488.93,,25967078.70
June 2027,,585631956.27,,14777870.15,,22790857.75
July 2027,,553016698.67,,13729569.92,,37699484.15
August 2027,,506265244.17,,12693961.65,,35374111.25
September 2027,,462479331.46,,11433670.27,,43815431.60
October 2027,,411142033.94,,10414356.56,,35007188.05
November 2027,,369198065.70,,9486544.49,,31244072.65
December 2027,,331590248.86,,8514053.18,,33852106.55
January 2028,,292028789.99,,7357531.15,,39269592.35
February 2028,,247871743.34,,6027558.74,,44497496.10
March 2028,,199443270.33,,4696763.43,,42996001.82
April 2028,,153437462.74,,3433778.73,,41364829.83
May 2028,,109936679.38,,2087373.43,,42714909.00
June 2028,,66064278.03,,881149.35,,37606409.65
July 2028,,28135512.72,,74970.30,,26071932.05
August 2028,,2226589.91,,45730.45,,834606.10
September 2028,,1365086.60,,18063.08,,792392.35
October 2028,,566177.53,,0.00,,570966.45
November 2028,,0.00,,0.00,,0.00
