0,1,2,3,4
Various  - Various,Loan  #9,Cut-off  Date Balance:,,"$37,330,000"
Various,ExchangeRight  75,Cut-off  Date LTV:,,50.0%
"Various,  Various",,UW  NCF DSCR:,,2.27x
,,UW  NOI Debt Yield:,,11.9%
