0,1,2,3
,,Principal Amount,Interest  Rate
Class A-1 notes,,"$240,000,000",●%
Class A-2a  notes(1)  Class A-2b notes(1)(2)(3),},"$348,000,000",●%  30-day average SOFR + ●%
Class A-3  notes,,"$348,000,000",●%
Class A-4  notes,,"$ 64,000,000",●%
Class B  notes,,"$ 31,580,000",●%
Class C  notes(4),,"$ 21,050,000",0.00%
