0,1,2,3,4,5,6,7
Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1),Sales for Inline Tenants(1)
,2019 Sales PSF,2020 Sales PSF,2021 Sales PSF,2022 Sales PSF,2023 Sales PSF,2024 Sales PSF,TTM 8/31/2025 Sales PSF
"Inline Sales (< 10,000 SF)",$360,$271,$427,$380,$375,$372,$360
Occupancy Cost,12.8%,16.8%,10.9%,12.2%,12.9%,13.1%,13.1%
