0,1,2,3,4
Class of  Certificates,Expected  Range of Approximate Initial  Certificate Balance,Expected  Range of Assumed  Final Distribution Date,Expected  Range of Weighted Average Life (Years),Expected  Range of Principal Window
Class A-2,"$0 - $250,000,000",NAP – April 2031,NAP – 4.79,NAP / 03/31 – 04/31
Class A-3,"$331,284,000 - $581,284,000",May 2031 – May 2031,4.85 - 4.90,03/31 – 05/31 / 04/31 – 05/31
