0,1,2,3,4
,Model,Vehicle  Type,Percentage  of Initial Pool Balance,
,F-150,Light  Truck,34.01%,
,Explorer,Utility,10.85,
,Expedition,Utility,6.68,
,Bronco Sport,Utility,6.62,
,Escape,Utility,5.99,
