0,1,2,3
Class of  Certificates,Low Estimate  of  Credit Spread,Base Case  Credit Spread,High Estimate  of  Credit Spread
Class X-A,1.25%,1.50%,1.75%
Class X-B,1.25%,1.50%,1.75%
Class X-D,1.25%,1.50%,1.75%
