0,1,2,3,4
Class of  Certificates,Expected  Range of  Approximate Initial  Certificate Balance,Expected  Range of Assumed  Final Distribution Date,Expected  Range of Weighted Average Life (Years),Expected  Range of Principal Window
Class A-2,"$0 - $200,000,000",NAP –November 2030,NAP – 4.85,NAP / 09/30 – 11/30
Class A-3,"$263,484,000 - $463,484,000",November 2030 – November 2030,4.90 – 4.93,09/30 – 11/30/ 11/30 – 11/30
