0,1,2,3,4,5,6
Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses,Sources and Uses
Sources,Proceeds,% of Total,,Uses,Proceeds,% of Total
Mortgage Loan Amount:,"$39,500,000",100.0%,,Existing Debt:,"$38,789,588",98.2%
,,,,Closing Costs:,"$386,579",1.0%
,,,,Upfront Reserves:,"$213,560",0.5%
,,,,Return of Equity:,"$110,274",0.3%
Total Sources:,"$39,500,000",100.0%,,Total Uses:,"$39,500,000",100.0%
