0,1,2
Class of Notes,,Range of Interest Rates
Class A-1 Notes,,4.362% - 4.462%
Class A-2a Notes,,4.30% - 4.45%
Class A-2b Notes,,SOFR Rate + 0.57% - SOFR Rate + 0.72%
Class A-3 Notes,,4.24% - 4.39%
Class B Notes,,4.51% - 4.66%
