0,1,2,3,4
,,,,
FICO® Score Range(1),,Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2),Percentage of Total  Aggregate Outstanding Principal Balance(2)
351 – 400,,,0.01,%
401 – 450,,,0.32,
451 – 500,,,3.45,
501 – 550,,,14.55,
551 – 600,,,26.90,
601 – 650,,,24.18,
651 and higher,,,16.73,
No FICO® Score(3),,,13.86,
Total,,,100.00,%
,,,,
