0,1,2,3,4
Soudry NYC Multifamily Portfolio Whole Loan Summary,Soudry NYC Multifamily Portfolio Whole Loan Summary,Soudry NYC Multifamily Portfolio Whole Loan Summary,Soudry NYC Multifamily Portfolio Whole Loan Summary,Soudry NYC Multifamily Portfolio Whole Loan Summary
Note,Original  Balance,Cut-off  Date Balance,Note  Holder,Controlling  Note
A-1,"$48,000,000","$48,000,000",WFCM 2025-5C6,Yes
A-2,"$30,000,000","$30,000,000",Benchmark 2025-V17(1),No
Total,"$78,000,000","$78,000,000",,
