0,1,2,3,4
,,,,
AART 2024-1,AART 2024-1,AART 2024-1,AART 2024-1,
State,,Percentage of Aggregate Amount Financed,Percentage of Aggregate Amount Financed,
Texas,,,13.13,%
Florida,,,9.05,%
California,,,6.89,%
Pennsylvania,,,5.16,%
North Carolina,,,4.69,%
New Jersey,,,4.22,%
