0,1,2,3
Class of Certificates,Low Estimate of  Assumed Certificate Coupon,Base Case Assumed  Certificate Coupon,High Estimate of  Assumed Certificate Coupon
Class A-1,3.994%,4.384%,4.935%
Class A-SB,4.808%,5.196%,5.707%
Class A-4,4.672%,5.029%,5.504%
Class A-5,4.965%,5.323%,5.800%
Class A-S,5.269%,5.676%,6.202%
Class B,5.520%,5.976%,6.517%(1)
Class C,5.526%,6.023%,6.517%(1)
Class D,4.000%,4.000%,4.000%
