0,1,2,3,4,5,6
Class A-1 Notes,,,,$,540000000.0,
Class A-2a Notes Class A-2b Notes,},,,$,730000000.0,
Class A-3 Notes,,,,$,730000000.0,
Class A-4 Notes,,,,$,105280000.0,
Certificates,,,,$,53973803.26,
Total,,,,$,2159253803.26,
