0,1,2,3,4
,,,,
Underwriters of the Class A Certificates,,Aggregate Principal Amount of Class A Certificates,Aggregate Principal Amount of Class A Certificates,
Barclays Capital Inc.,,$,[,●]
"RBC Capital Markets, LLC",,,[,●]
TD Securities (USA) LLC,,,[,●]
"Wells Fargo Securities, LLC",,,[,●]
[●],,,[,●]
[●],,,[,●]
[●],,,[,●]
[●],,,[,●]
[●],,,[,●]
[●],,,[,●]
Total,,$,250000000,
,,,,
