0,1,2,3
Class of Certificates,Expected Initial  Certificate Balance(1),Estimated  Fair Value (in % and $)(2),Expected Purchase  Price(3)
Class G-RR,"$9,865,000","0.71%/$4,519,709",45.8156%
Class H-RR,"$8,348,000","0.60%/$3,824,686",45.8156%
Class J-RR,"$22,766,843","1.64%/$10,430,766",45.8156%
