0,1,2,3,4
Payment Date,,Yield Supplement  Overcollateralization  Amount,Yield Supplement  Overcollateralization  Amount,
November 2026,,,45407810.97,
December 2026,,,43079844.22,
January 2027,,,40826174.24,
February 2027,,,38647387.82,
March 2027,,,36543846.28,
April 2027,,,34514868.26,
May 2027,,,32557287.43,
June 2027,,,30665014.91,
July 2027,,,28836157.65,
August 2027,,,27071197.31,
September 2027,,,25370710.97,
October 2027,,,23735301.46,
November 2027,,,22165521.52,
December 2027,,,20661914.54,
January 2028,,,19224970.85,
February 2028,,,17854960.94,
March 2028,,,16551001.18,
April 2028,,,15310936.42,
May 2028,,,14132435.14,
June 2028,,,13012351.09,
July 2028,,,11948832.56,
August 2028,,,10941297.14,
September 2028,,,9989666.37,
October 2028,,,9094071.99,
November 2028,,,8254709.26,
December 2028,,,7471733.33,
January 2029,,,6745179.67,
February 2029,,,6074415.65,
March 2029,,,5455224.91,
April 2029,,,4881315.76,
May 2029,,,4348684.63,
June 2029,,,3851676.79,
July 2029,,,3386234.26,
August 2029,,,2951165.84,
September 2029,,,2546461.26,
October 2029,,,2172242.58,
November 2029,,,1828686.68,
December 2029,,,1515992.85,
January 2030,,,1234346.78,
February 2030,,,983838.75,
March 2030,,,764472.11,
April 2030,,,575993.45,
May 2030,,,417893.44,
June 2030,,,289610.69,
July 2030,,,190597.27,
August 2030,,,120058.60,
September 2030,,,76193.66,
October 2030,,,52618.14,
November 2030,,,39266.15,
December 2030,,,29866.89,
January 2031,,,22934.07,
February 2031,,,17836.79,
March 2031,,,13959.49,
April 2031,,,10896.46,
May 2031,,,8392.61,
June 2031,,,6253.41,
July 2031,,,4435.98,
August 2031,,,2934.24,
September 2031,,,1747.40,
October 2031,,,874.30,
November 2031,,,307.85,
December 2031,,,36.51,
January 2032 (and thereafter),,,0.00,
